year,type,incidence,log_incidence,logit_incidence,pys,iso3,region,incidence_kp,log_kp_incidence,logit_kp_incidence,IRR,ref,id.ref,id.area,id.method,new_infections,norm_pys,id.ref2,id.ref3,id.iso3,centre_year,id.year,offset_term
2020,country dat,1.7239643667294583e-4,-8.665713868898717,-8.6655414576000709,NA,BFA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,17,36,NA
2021,country dat,1.526589172212924e-4,-8.78730442436578,-8.787151753795,NA,BFA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,18,37,NA
2022,country dat,1.3633122258750418e-4,-8.90042317295268,-8.900286832436146,NA,BFA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,19,38,NA
2023,country dat,1.2199291612281966e-4,-9.011547579483882,-9.011425579126017,NA,BFA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,20,39,NA
2024,country dat,1.1102585406904461e-4,-9.105747464232543,-9.105636432214647,NA,BFA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,21,40,NA
2025,country dat,1.0189479079213258e-4,-9.19156973982609,-9.19146783984367,NA,BFA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,22,41,NA
1985,country dat,0.0034259021483646675,-5.676390440969512,-5.672958656980801,NA,BWA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,-18,1,NA
1986,country dat,0.005971952194273278,-5.120681404314916,-5.114691548699635,NA,BWA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,-17,2,NA
1987,country dat,0.009785463500114916,-4.62685731082315,-4.617023655028066,NA,BWA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,-16,3,NA
1988,country dat,0.015152027295431834,-4.189620941099182,-4.174352948945205,NA,BWA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,-15,4,NA
1989,country dat,0.022095069474769684,-3.8124007960382453,-3.790057974314005,NA,BWA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,-14,5,NA
1990,country dat,0.029883878853871587,-3.5104361127560795,-3.480096610628181,NA,BWA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,-13,6,NA
1991,country dat,0.03865979354948799,-3.2529551453743073,-3.213528225670449,NA,BWA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,-12,7,NA
1992,country dat,0.04663344024601891,-3.0654373933577315,-3.0176815818028264,NA,BWA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,-11,8,NA
1993,country dat,0.05374884534033932,-2.923433094245306,-2.868185840262073,NA,BWA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,-10,9,NA
1994,country dat,0.05817764102773262,-2.8442541728400084,-2.7843155720653536,NA,BWA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,-9,10,NA
1995,country dat,0.06001827474460657,-2.813106184058051,-2.751211338933314,NA,BWA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,-8,11,NA
1996,country dat,0.05935583033539769,-2.8242049262661295,-2.763014574723446,NA,BWA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,-7,12,NA
1997,country dat,0.056639093544931615,-2.8710558335218463,-2.81274948553938,NA,BWA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,-6,13,NA
1998,country dat,0.052374162883843514,-2.9493418839922727,-2.8955463427695736,NA,BWA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,-5,14,NA
1999,country dat,0.04797097881993232,-3.0371590588413953,-2.987999298618827,NA,BWA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,-4,15,NA
2000,country dat,0.04351351189204152,-3.1346837709114954,-3.090195154319881,NA,BWA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,-3,16,NA
2001,country dat,0.03924914833043283,-3.237825533576836,-3.197785370502509,NA,BWA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,-2,17,NA
2002,country dat,0.03546944742949249,-3.3390835888493178,-3.3029698188190912,NA,BWA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,-1,18,NA
2003,country dat,0.03162183757867959,-3.453907334446645,-3.421774730110295,NA,BWA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,19,NA
2004,country dat,0.028103441926292008,-3.5718632216633956,-3.543357319743635,NA,BWA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,20,NA
2005,country dat,0.024950670512754895,-3.6908545828870025,-3.6655873679687545,NA,BWA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,21,NA
2006,country dat,0.022687486371729654,-3.7859417676523597,-3.762992960218591,NA,BWA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,22,NA
2007,country dat,0.020041011612253194,-3.909974524386175,-3.889729967609047,NA,BWA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,23,NA
2008,country dat,0.018935245913489423,-3.96673023046743,-3.947613417115338,NA,BWA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,24,NA
2009,country dat,0.018013705689608313,-4.016622383624134,-3.9984444559850028,NA,BWA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,25,NA
2010,country dat,0.01729678600904984,-4.057234574561321,-4.03978645151406,NA,BWA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,26,NA
2011,country dat,0.01689393354635238,-4.080800683249599,-4.06376241936044,NA,BWA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,27,NA
2012,country dat,0.015954371748091594,-4.13802239651786,-4.121939383687617,NA,BWA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,28,NA
2013,country dat,0.014753604207739433,-4.216267872978576,-4.201404351899178,NA,BWA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,10,29,NA
2014,country dat,0.014366157383875066,-4.242880020087081,-4.228409670364628,NA,BWA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,11,30,NA
2015,country dat,0.01454440228618652,-4.230549081988226,-4.2158978729915555,NA,BWA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,12,31,NA
2016,country dat,0.01412988052909933,-4.259463537445344,-4.245232879714842,NA,BWA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,13,32,NA
2017,country dat,0.013205251363589679,-4.327140697928438,-4.313847481978516,NA,BWA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,14,33,NA
2018,country dat,0.012536431313089519,-4.379116368562286,-4.366500693205931,NA,BWA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,15,34,NA
2019,country dat,0.011373255537821375,-4.4764906852182715,-4.4650522596079085,NA,BWA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,16,35,NA
2020,country dat,0.010611127228795396,-4.545852089888757,-4.535184263195916,NA,BWA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,17,36,NA
2021,country dat,0.00956641897525614,-4.64949633630806,-4.639883865208848,NA,BWA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,18,37,NA
2022,country dat,0.008674418140511076,-4.747377028538652,-4.738664768637339,NA,BWA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,19,38,NA
2023,country dat,0.00850061868972812,-4.767616331107876,-4.75907937609172,NA,BWA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,20,39,NA
2024,country dat,0.00787550134764765,-4.843998433103503,-4.836091756205179,NA,BWA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,21,40,NA
2025,country dat,0.007240784704791766,-4.928025693817956,-4.920758567398112,NA,BWA,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,22,41,NA
1985,country dat,0.0037883142099340507,-5.575834158330135,-5.572038650283836,NA,CAF,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,-18,1,NA
1986,country dat,0.005370535066357635,-5.2268277355074675,-5.221442727275306,NA,CAF,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,-17,2,NA
1987,country dat,0.007120237163580976,-4.944814244621291,-4.937668537596097,NA,CAF,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,-16,3,NA
1988,country dat,0.009198713247025446,-4.688691669162843,-4.679450386496091,NA,CAF,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,-15,4,NA
1989,country dat,0.010958796534094963,-4.5136128087746155,-4.502593522292465,NA,CAF,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,-14,5,NA
1990,country dat,0.012761173682654968,-4.36134802389623,-4.348504727029814,NA,CAF,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,-13,6,NA
1991,country dat,0.014176295005130509,-4.2561840751546125,-4.241906336609166,NA,CAF,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,-12,7,NA
1992,country dat,0.014985233346141219,-4.200690006353357,-4.185591359957697,NA,CAF,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,-11,8,NA
1993,country dat,0.015267380440716702,-4.182036723864295,-4.166651596980345,NA,CAF,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,-10,9,NA
1994,country dat,0.01521893792172707,-4.185214710735949,-4.169878776218066,NA,CAF,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,-9,10,NA
1995,country dat,0.014099930819433545,-4.261585388033204,-4.247385108802023,NA,CAF,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,-8,11,NA
1996,country dat,0.01260082142656919,-4.373993274564793,-4.361312389498455,NA,CAF,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,-7,12,NA
1997,country dat,0.011471089893607987,-4.467925331116382,-4.456387940757704,NA,CAF,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,-6,13,NA
1998,country dat,0.009962947768677071,-4.608882290462812,-4.598869380405243,NA,CAF,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,-5,14,NA
1999,country dat,0.009049506195925459,-4.705045086745108,-4.695954385047018,NA,CAF,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,-4,15,NA
2000,country dat,0.008145426025064373,-4.810298733192939,-4.802119951933429,NA,CAF,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,-3,16,NA
2001,country dat,0.006996825167654842,-4.962298780288471,-4.9552773625592295,NA,CAF,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,-2,17,NA
2002,country dat,0.006519870043724251,-5.032900835186353,-5.026359617952073,NA,CAF,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,-1,18,NA
2003,country dat,0.005787669484305715,-5.152025575453305,-5.146221092504733,NA,CAF,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,19,NA
2004,country dat,0.005425651010817234,-5.216617384761316,-5.211176961448923,NA,CAF,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,20,NA
2005,country dat,0.005475579774461352,-5.207457114007253,-5.201966488297244,NA,CAF,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,21,NA
2006,country dat,0.004875606081892078,-5.323510857769293,-5.318623327144697,NA,CAF,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,22,NA
2007,country dat,0.004509160646136666,-5.401644252292138,-5.397124894716527,NA,CAF,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,23,NA
2008,country dat,0.004216037006985844,-5.4688596900335344,-5.464634740483298,NA,CAF,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,24,NA
2009,country dat,0.0037973037846316003,-5.5734639944456985,-5.569659462599151,NA,CAF,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,25,NA
2010,country dat,0.003629096427614196,-5.6187715797032265,-5.615135882129535,NA,CAF,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,26,NA
2011,country dat,0.0036000422757063912,-5.626809690337248,-5.623203152314687,NA,CAF,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8,27,NA
2012,country dat,0.0033315443726619574,-5.704319306926275,-5.700982200602968,NA,CAF,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,9,28,NA
2013,country dat,0.0031113705508245093,-5.772691958283567,-5.769575737355898,NA,CAF,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,10,29,NA
2014,country dat,0.0028587695147567187,-5.857363986325539,-5.854501122724652,NA,CAF,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,11,30,NA
2015,country dat,0.002511826652858031,-5.986745040377531,-5.9842300537955335,NA,CAF,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,12,31,NA
2016,country dat,0.002236794971696323,-6.102711253917151,-6.100471953582896,NA,CAF,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,13,32,NA
2017,country dat,0.0020373014148970295,-6.196129182680498,-6.194089803144087,NA,CAF,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,14,33,NA
2018,country dat,0.001800327337156089,-6.319786776637843,-6.317984826763736,NA,CAF,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,15,34,NA
2019,country dat,0.001610361238150818,-6.4312967536310435,-6.429685094367521,NA,CAF,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,16,35,NA
2020,country dat,0.0014072093821512594,-6.566146697315242,-6.564738496884116,NA,CAF,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,17,36,NA
2021,country dat,0.0012733244109739777,-6.666124152144812,-6.664850016367482,NA,CAF,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,18,37,NA
2022,country dat,0.0010890871604644133,-6.822415401076712,-6.821325720429881,NA,CAF,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,19,38,NA
2023,country dat,9.617747927033422e-4,-6.946730237923982,-6.945768000329139,NA,CAF,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,20,39,NA
2024,country dat,8.769595639687118e-4,-7.0390496738743185,-7.038172329556352,NA,CAF,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,21,40,NA
2025,country dat,8.014856758726767e-4,-7.129043457724177,-7.128241650686937,NA,CAF,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,22,41,NA
1985,country dat,0.003968143843633353,-5.529456839300896,-5.525480801484615,NA,CIV,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,-18,1,NA
1986,country dat,0.005517051444149671,-5.199911720075236,-5.194379393494384,NA,CIV,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,-17,2,NA
1987,country dat,0.007601790836567116,-4.879371423057336,-4.87174059134006,NA,CIV,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,-16,3,NA
1988,country dat,0.00983820840237017,-4.621481657425124,-4.611594734075264,NA,CIV,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,-15,4,NA
1989,country dat,0.012076130930687353,-4.416524424973122,-4.404374785172056,NA,CIV,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,-14,5,NA
1990,country dat,0.01371860542089593,-4.289002307557967,-4.275188732502134,NA,CIV,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,-13,6,NA
1991,country dat,0.01488664586574192,-4.2072907185247965,-4.192292154432862,NA,CIV,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,-12,7,NA
1992,country dat,0.015407330533163698,-4.172911874171737,-4.157384617296909,NA,CIV,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,-11,8,NA
1993,country dat,0.015318111753001469,-4.178719375986587,-4.16328272992057,NA,CIV,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,-10,9,NA
1994,country dat,0.014068256939014591,-4.263834300461655,-4.249666147581438,NA,CIV,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,-9,10,NA
1995,country dat,0.013393777429764575,-4.3129650507919255,-4.299480767674714,NA,CIV,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,-8,11,NA
1996,country dat,0.011944919889910366,-4.427449204806145,-4.415432371117233,NA,CIV,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,-7,12,NA
1997,country dat,0.010438531342973439,-4.562251382383834,-4.55175798744165,NA,CIV,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,-6,13,NA
1998,country dat,0.009347233621876656,-4.672674848777508,-4.663283655619625,NA,CIV,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,-5,14,NA
1999,country dat,0.008018945321057718,-4.8259483718539284,-4.817897101868388,NA,CIV,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,-4,15,NA
2000,country dat,0.007128197446907849,-4.943696889013792,-4.936543164587563,NA,CIV,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,-3,16,NA
2001,country dat,0.006490134115481818,-5.037472083536386,-5.0309607969291426,NA,CIV,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,-2,17,NA
2002,country dat,0.005580297601113554,-5.188513170478205,-5.182917244849954,NA,CIV,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,-1,18,NA
2003,country dat,0.005047898203443543,-5.288783319666932,-5.28372263778674,NA,CIV,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,19,NA
2004,country dat,0.004592264669299461,-5.383381984583257,-5.378779143073037,NA,CIV,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,20,NA
2005,country dat,0.004037765665517488,-5.512063793089079,-5.508017853637804,NA,CIV,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,21,NA
2006,country dat,0.0036400935579499207,-5.615745894930303,-5.612099160110356,NA,CIV,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,22,NA
2007,country dat,0.0032699401575216596,-5.722983594692522,-5.719708296597405,NA,CIV,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,23,NA
2008,country dat,0.003055217183168359,-5.790904597831955,-5.787844703944775,NA,CIV,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,24,NA
2009,country dat,0.002718474292453118,-5.907684477942005,-5.904962301888028,NA,CIV,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,25,NA
2010,country dat,0.0022824231609097846,-6.082517610504402,-6.080232578645559,NA,CIV,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,26,NA
2011,country dat,0.002147521978827527,-6.143440669547049,-6.14129083833622,NA,CIV,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,27,NA
2012,country dat,0.0019309692284098941,-6.2497332112350295,-6.247800375282093,NA,CIV,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,9,28,NA
2013,country dat,0.0016998674011123127,-6.377205030307772,-6.3755037164926955,NA,CIV,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,10,29,NA
2014,country dat,0.0015352621843599983,-6.479054108385022,-6.4775176664780645,NA,CIV,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,11,30,NA
2015,country dat,0.0013539880727245995,-6.604700913449169,-6.603346007906338,NA,CIV,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,12,31,NA
2016,country dat,0.001255755779686044,-6.680017672767731,-6.678761127866057,NA,CIV,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,13,32,NA
2017,country dat,9.623900617682697e-4,-6.9460907198655715,-6.945127866409154,NA,CIV,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,14,33,NA
2018,country dat,7.571044663004299e-4,-7.186009313651135,-7.185251922436507,NA,CIV,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,15,34,NA
2019,country dat,6.001274036781083e-4,-7.418368585825447,-7.417768278273241,NA,CIV,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,16,35,NA
2020,country dat,4.944327698728409e-4,-7.612099371912094,-7.6116048168700345,NA,CIV,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,17,36,NA
2021,country dat,4.542320114981965e-4,-7.696902451916368,-7.696448116710259,NA,CIV,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,18,37,NA
2022,country dat,3.929533816405344e-4,-7.841819574910943,-7.841426544302891,NA,CIV,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,19,38,NA
2023,country dat,3.0518628517675503e-4,-8.094588196730273,-8.094282963866284,NA,CIV,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,20,39,NA
2024,country dat,2.3105176159033482e-4,-8.372868796395155,-8.372637717936994,NA,CIV,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,21,40,NA
2025,country dat,1.9186675168327144e-4,-8.558709428516742,-8.55851754335628,NA,CIV,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,22,41,NA
1985,country dat,7.363439942835114e-4,-7.213813164887683,-7.213076549659005,NA,CMR,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,-18,1,NA
1986,country dat,0.0010217807941818298,-6.8862082973082,-6.885185994140158,NA,CMR,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,-17,2,NA
1987,country dat,0.0013900631300890448,-6.578406115540624,-6.5770150853765195,NA,CMR,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,-16,3,NA
1988,country dat,0.0018859581455095882,-6.273319287217764,-6.271431548414008,NA,CMR,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,-15,4,NA
1989,country dat,0.002540590831534155,-5.9753586141611805,-5.972814790552156,NA,CMR,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,-14,5,NA
1990,country dat,0.003339037890949861,-5.702072570091638,-5.698727945173339,NA,CMR,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,-13,6,NA
1991,country dat,0.004345358965753381,-5.438646907853718,-5.43429208037635,NA,CMR,ESA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,-12,7,NA
